COUNTRY_ID,COUNTRY,YEAR,MONTH,MONTH_NAME,ENERGY_ID,ENERGY_NAME,CONSUMPTION,UNIT_PRICE,YEAR_TO_DATE,PREVIOUS_YEAR_TO_DATE,SHARE,PEAK_TIME,
1,Canada,2016,2,February,4,Oil,612.679,9,7427.426,1377.97,0.010617979,July,
56,Chile,2016,2,February,4,Oil,276.881,9,2779.432,780.1,0.044778,July,
56,Chile,2016,2,February,3,Natural gas,939.828,10,11301.88,2034.932,0.151991715,July,
57,Colombia,2016,2,February,1,Coal,660.377,8,5827.773,936.734,0.108696608,October,
57,Colombia,2016,2,February,4,Oil,709.804,9,3825.121,303.05,0.116832183,October,
385,Croatia,2016,2,February,2,Hydro,739.592,1,6966.999,1576.56,0.604972839,February,
385,Croatia,2016,2,February,1,Coal,202.445,8,2351.48,382.049,0.165596337,February,
385,Croatia,2016,2,February,4,Oil,5.381,9,62.5,36.551,0.00440156,February,
385,Croatia,2016,2,February,3,Natural gas,123.682,10,1436.613,197.971,0.101169632,February,
357,Cyprus,2016,2,February,4,Oil,296.013,9,4245.534,617.321,0.915691982,August,
420,Czech Republic,2016,2,February,2,Hydro,315.725,1,3169.037,680.516,0.047213319,February,
420,Czech Republic,2016,2,February,4,Oil,7.571,9,82.567,15.525,0.001132163,February,
420,Czech Republic,2016,2,February,3,Natural gas,212.813,10,3329.662,436.645,0.031823923,February,
45,Denmark,2016,2,February,2,Hydro,2.36,1,19.27,4.208,0.000845718,September,
45,Denmark,2016,2,February,1,Coal,789.14,8,8104.971,1947.885,0.28279236,September,
45,Denmark,2016,2,February,4,Oil,25.683,9,296.159,63.504,0.009203635,September,
45,Denmark,2016,2,February,3,Natural gas,159.041,10,2061.504,546.58,0.056993157,September,
372,Estonia,2016,2,February,2,Hydro,4.008,1,35,8.1,0.005362425,December,
372,Estonia,2016,2,February,1,Coal,603.898,8,8654.577,1581.273,0.80797353,December,
372,Estonia,2016,2,February,4,Oil,15.114,9,216.605,10.422,0.020221481,December,
372,Estonia,2016,2,February,3,Natural gas,4.386,10,62.859,11.335,0.005868163,December,
358,Finland,2016,2,February,1,Coal,962.88,8,9932.176,2233.736,0.152359083,December,
358,Finland,2016,2,February,4,Oil,17.002,9,189.021,44.271,0.002690272,December,
358,Finland,2016,2,February,3,Natural gas,500.841,10,3532.827,1319.879,0.079249414,December,
33,France,2016,2,February,1,Coal,967.149,8,11552.874,3906.948,0.018272924,January,
33,France,2016,2,February,4,Oil,541.44,9,6467.653,1793.762,0.010229749,January,
49,Germany,2016,2,February,4,Oil,595.462,9,5435.69,1921.075,0.011139194,October,
30,Greece,2016,2,February,2,Hydro,390.347,1,5565.094,1353.392,0.112091213,August,
30,Greece,2016,2,February,4,Oil,309.02,9,4976.083,762.586,0.088737525,August,
30,Greece,2016,2,February,3,Natural gas,734.59,10,13294.591,1310.72,0.210943299,August,
36,Hungary,2016,2,February,2,Hydro,9.011,1,253.308,40.868,0.003599519,September,
36,Hungary,2016,2,February,1,Coal,405.496,8,5194.557,985.385,0.161978757,September,
36,Hungary,2016,2,February,4,Oil,3.072,9,56.833,8.452,0.001227136,September,
36,Hungary,2016,2,February,3,Natural gas,508.18,10,5845.007,900.37,0.202996736,September,
354,Iceland,2016,2,February,4,Oil,0.352,9,3,0.467,0.000234313,October,
91,India,2016,2,February,4,Oil,954.667599,9,10725.16477,271.284511,0.009210106,August,
353,Ireland,2016,2,February,2,Hydro,141.691,1,962.86,243.623,0.055829225,December,
353,Ireland,2016,2,February,1,Coal,580.5,8,6770.251,1285.165,0.228729172,December,
353,Ireland,2016,2,February,4,Oil,57.192,9,282.663,114.723,0.022534847,December,
39,Italy,2016,2,February,4,Oil,921.436,9,11607.646,2119.229,0.042613832,August,
82,Korea,2016,2,February,2,Hydro,377.753,1,6377.598,1031.552,0.008509746,August,
371,Latvia,2016,2,February,2,Hydro,239.648,1,2522.819,363.421,0.553513274,September,
371,Latvia,2016,2,February,3,Natural gas,123.028,10,2561.053,304.114,0.284156893,September,
370,Lithuania,2016,2,February,2,Hydro,120.359,1,1026.999,187.814,0.327104277,November,
370,Lithuania,2016,2,February,4,Oil,14.146,9,197.762,35.233,0.038445128,November,
370,Lithuania,2016,2,February,3,Natural gas,63.115,10,882.331,253.551,0.17153006,November,
352,Luxembourg,2016,2,February,2,Hydro,138.836,1,1516.352,253.959,0.686114721,March,
352,Luxembourg,2016,2,February,3,Natural gas,28.398,10,247.885,414.326,0.1403403,March,
356,Malta,2016,2,February,4,Oil,43.666,9,670.867,339.514,0.844734195,August,
31,Netherlands,2016,2,February,2,Hydro,4.766,1,100.078,21.63,0.000526946,March,
31,Netherlands,2016,2,February,4,Oil,97.257,9,1218.378,236.807,0.01075309,March,
64,New Zealand,2016,2,February,1,Coal,72.552,8,979.476,435.028,0.021989613,August,
64,New Zealand,2016,2,February,4,Oil,0.061,9,3.111,0.117,1.85E-05,August,
64,New Zealand,2016,2,February,3,Natural gas,467.587,10,5405.459,994.131,0.141719828,August,
389,North Macedonia,2016,2,February,2,Hydro,102.038,1,1869.696,456.451,0.234758461,October,
389,North Macedonia,2016,2,February,1,Coal,261.423,8,2637.916,561.491,0.60145496,October,
389,North Macedonia,2016,2,February,4,Oil,9.092,9,91.74,23.687,0.020917932,October,
389,North Macedonia,2016,2,February,3,Natural gas,51.421,10,518.871,31.185,0.118304111,October,
47,Norway,2016,2,February,1,Coal,11.122,8,146,24.871,0.000794053,March,
47,Norway,2016,2,February,4,Oil,2.285,9,30,3.788,0.000163137,March,
47,Norway,2016,2,February,3,Natural gas,227.884,10,2599.999,428.079,0.016269741,March,
48,Poland,2016,2,February,2,Hydro,294.58,1,2590.694,526.49,0.023507612,December,
48,Poland,2016,2,February,4,Oil,140.13,9,2084.501,329.222,0.011182435,December,
48,Poland,2016,2,February,3,Natural gas,663.673,10,7091.107,1158.436,0.052961394,December,
351,Portugal,2016,2,February,1,Coal,667.771,8,12122.739,2028.441,0.119435235,January,
351,Portugal,2016,2,February,4,Oil,68.733,9,1247.788,180.71,0.012293349,January,
351,Portugal,2016,2,February,3,Natural gas,665.234,10,12076.667,1454.769,0.118981476,January,
90,Republic of Turkey,2016,2,February,4,Oil,66.21,9,1812.376,1222.071,0.003314635,June,
40,Romania,2016,2,February,4,Oil,45.684,9,610.547,69.142,0.009407937,December,
40,Romania,2016,2,February,3,Natural gas,626.533,10,8373.345,1369.115,0.129025103,December,
381,Serbia,2016,2,February,4,Oil,4.588,9,47.089,4.092,0.001297769,January,
381,Serbia,2016,2,February,3,Natural gas,33.174,10,340.504,31.855,0.009383648,January,
421,Slovak Republic,2016,2,February,2,Hydro,493.418,1,4549.005,761.883,0.214583771,September,
421,Slovak Republic,2016,2,February,1,Coal,260.169,8,2825.433,561.684,0.113145538,September,
421,Slovak Republic,2016,2,February,4,Oil,37.417,9,406.352,64.732,0.016272371,September,
421,Slovak Republic,2016,2,February,3,Natural gas,121.327,10,1317.615,270.39,0.052764198,September,
386,Slovenia,2016,2,February,2,Hydro,366.829,1,4721.276,590.561,0.295397463,April,
386,Slovenia,2016,2,February,1,Coal,306.345,8,4477.523,636.294,0.246691335,April,
386,Slovenia,2016,2,February,4,Oil,0.276,9,9.83,3.822,0.000222255,April,
386,Slovenia,2016,2,February,3,Natural gas,44.891,10,375.361,84.106,0.036149507,April,
46,Sweden,2016,2,February,1,Coal,219.972,8,1014.302,433.39,0.014393766,February,
46,Sweden,2016,2,February,4,Oil,22.675,9,384.103,97.629,0.001483728,February,
46,Sweden,2016,2,February,3,Natural gas,147.891,10,601.246,237.076,0.009677179,February,
41,Switzerland,2016,2,February,4,Oil,3.052,9,31.283,5.48,0.000624359,January,
41,Switzerland,2016,2,February,3,Natural gas,84.078,10,816.365,101.245,0.01720014,January,
44,United Kingdom,2016,2,February,2,Hydro,948.789,1,8268.25,1852.079,0.032800118,January,
44,United Kingdom,2016,2,February,4,Oil,78.913,9,1813.091,305.68,0.002728063,January,
54,Argentina,2016,3,March,1,Coal,156.701,8,2223.188,646.393,0.014329545,October,
61,Australia,2016,3,March,4,Oil,491.22801,9,3692.240496,1624.776973,0.022513617,June,
43,Austria,2016,3,March,1,Coal,431.46,8,3775.207,1761.868,0.085489476,March,
43,Austria,2016,3,March,4,Oil,147.52,9,951.005,332.743,0.02922961,March,
43,Austria,2016,3,March,3,Natural gas,722.615,10,8071.677,2307.014,0.143178922,March,
32,Belgium,2016,3,March,2,Hydro,142.21,1,1452.999,414.9,0.018564792,November,
32,Belgium,2016,3,March,1,Coal,291.63,8,2550.447,1120.682,0.038070813,November,
32,Belgium,2016,3,March,4,Oil,20.599,9,191.032,69.726,0.002689095,November,
359,Bulgaria,2016,3,March,2,Hydro,449.571,1,4535.001,2051.637,0.134357918,July,
359,Bulgaria,2016,3,March,4,Oil,18.096,9,272.233,41.498,0.005408136,July,
359,Bulgaria,2016,3,March,3,Natural gas,116.825,10,1757.526,425.02,0.034914093,July,
1,Canada,2016,3,March,4,Oil,637.264,9,7427.426,2034.246,0.011200764,July,
56,Chile,2016,3,March,4,Oil,286.808,9,2779.432,1098.111,0.043139084,July,
57,Colombia,2016,3,March,1,Coal,755.762,8,5827.773,1513.816,0.125963566,October,
57,Colombia,2016,3,March,4,Oil,801.001,9,3825.121,457.853,0.133503593,October,
385,Croatia,2016,3,March,2,Hydro,838.806,1,6966.999,2407.49,0.636762525,February,
385,Croatia,2016,3,March,1,Coal,205.667,8,2351.48,578.566,0.156127922,February,
385,Croatia,2016,3,March,4,Oil,5.467,9,62.5,55.352,0.004150162,February,
385,Croatia,2016,3,March,3,Natural gas,125.65,10,1436.613,299.803,0.095384643,February,
357,Cyprus,2016,3,March,4,Oil,269.924,9,4245.534,891.02,0.856991367,August,
420,Czech Republic,2016,3,March,2,Hydro,329.454,1,3169.037,967.699,0.04446682,February,
420,Czech Republic,2016,3,March,4,Oil,8.857,9,82.567,21.605,0.00119544,February,
420,Czech Republic,2016,3,March,3,Natural gas,186.25,10,3329.662,602.906,0.025138396,February,
45,Denmark,2016,3,March,2,Hydro,1.892,1,19.27,5.948,0.000736862,September,
45,Denmark,2016,3,March,1,Coal,870.444,8,8104.971,2693.122,0.33900494,September,
45,Denmark,2016,3,March,4,Oil,25.179,9,296.159,88.955,0.009806266,September,
45,Denmark,2016,3,March,3,Natural gas,192.566,10,2061.504,732.498,0.074997157,September,
372,Estonia,2016,3,March,2,Hydro,3.715,1,35,12.6,0.005483945,December,
372,Estonia,2016,3,March,1,Coal,561.771,8,8654.577,2176.361,0.82926552,December,
372,Estonia,2016,3,March,4,Oil,14.06,9,216.605,14.344,0.020754851,December,
372,Estonia,2016,3,March,3,Natural gas,4.08,10,62.859,15.601,0.006022745,December,
358,Finland,2016,3,March,4,Oil,18.002,9,189.021,64.454,0.002788592,December,
358,Finland,2016,3,March,3,Natural gas,452.952,10,3532.827,1948.943,0.07016434,December,
33,France,2016,3,March,4,Oil,636.007,9,6467.653,2525.989,0.011972064,January,
49,Germany,2016,3,March,4,Oil,481.863,9,5435.69,2690.785,0.008893816,October,
30,Greece,2016,3,March,2,Hydro,613.394,1,5565.094,2085.679,0.171127921,August,
30,Greece,2016,3,March,4,Oil,307.829,9,4976.083,1121.428,0.085879772,August,
30,Greece,2016,3,March,3,Natural gas,744.949,10,13294.591,1695.526,0.207829835,August,
36,Hungary,2016,3,March,2,Hydro,17.021,1,253.308,64.221,0.006680015,September,
36,Hungary,2016,3,March,1,Coal,430.773,8,5194.557,1447.765,0.169060002,September,
36,Hungary,2016,3,March,4,Oil,3.072,9,56.833,14.947,0.001205629,September,
36,Hungary,2016,3,March,3,Natural gas,403.555,10,5845.007,1245.482,0.1583781,September,
354,Iceland,2016,3,March,4,Oil,0.177,9,3,0.857,0.000112273,October,
353,Ireland,2016,3,March,2,Hydro,114.739,1,962.86,361.96,0.044166873,December,
353,Ireland,2016,3,March,1,Coal,718.268,8,6770.251,1916.418,0.276485343,December,
353,Ireland,2016,3,March,4,Oil,12.075,9,282.663,155.616,0.004648071,December,
39,Italy,2016,3,March,4,Oil,924.966,9,11607.646,3180.133,0.041343723,August,
82,Korea,2016,3,March,2,Hydro,379.676,1,6377.598,1553.291,0.008283453,August,
371,Latvia,2016,3,March,2,Hydro,308.835,1,2522.819,751.734,0.552571546,September,
371,Latvia,2016,3,March,3,Natural gas,181.076,10,2561.053,441.009,0.323983503,September,
370,Lithuania,2016,3,March,2,Hydro,103.588,1,1026.999,276.726,0.351186238,November,
370,Lithuania,2016,3,March,4,Oil,12.575,9,197.762,53.277,0.042632032,November,
370,Lithuania,2016,3,March,3,Natural gas,56.102,10,882.331,383.4,0.190198192,November,
352,Luxembourg,2016,3,March,2,Hydro,138.592,1,1516.352,384.31,0.692257359,March,
352,Luxembourg,2016,3,March,3,Natural gas,27.366,10,247.885,591.21,0.136691258,March,
356,Malta,2016,3,March,4,Oil,42.674,9,670.867,501.283,0.801555251,August,
31,Netherlands,2016,3,March,2,Hydro,13.344,1,100.078,35.02,0.001474868,March,
31,Netherlands,2016,3,March,4,Oil,87.43,9,1218.378,361.387,0.009663345,March,
64,New Zealand,2016,3,March,1,Coal,74.957,8,979.476,667.344,0.021278402,August,
64,New Zealand,2016,3,March,3,Natural gas,524.263,10,5405.459,1706.626,0.148825042,August,
389,North Macedonia,2016,3,March,2,Hydro,199.074,1,1869.696,676.598,0.426491791,October,
389,North Macedonia,2016,3,March,1,Coal,207.277,8,2637.916,847.705,0.44406572,October,
389,North Macedonia,2016,3,March,4,Oil,7.209,9,91.74,35.761,0.015444404,October,
389,North Macedonia,2016,3,March,3,Natural gas,40.771,10,518.871,47.081,0.0873469,October,
47,Norway,2016,3,March,1,Coal,10.543,8,146,37.761,0.000738044,March,
47,Norway,2016,3,March,4,Oil,2.166,9,30,5.751,0.000151627,March,
47,Norway,2016,3,March,3,Natural gas,239.145,10,2599.999,649.936,0.016740912,March,
48,Poland,2016,3,March,2,Hydro,299.625,1,2590.694,770.349,0.023482855,December,
48,Poland,2016,3,March,4,Oil,153.606,9,2084.501,495.431,0.01203874,December,
48,Poland,2016,3,March,3,Natural gas,718.695,10,7091.107,1773.577,0.05632711,December,
351,Portugal,2016,3,March,1,Coal,780.628,8,12122.739,2982.194,0.151954391,January,
351,Portugal,2016,3,March,4,Oil,80.35,9,1247.788,265.678,0.015640658,January,
351,Portugal,2016,3,March,3,Natural gas,777.661,10,12076.667,2138.788,0.151376845,January,
90,Republic of Turkey,2016,3,March,4,Oil,53.798,9,1812.376,1346.527,0.002501739,June,
40,Romania,2016,3,March,1,Coal,927.844,8,13859.597,3798.152,0.185224653,December,
40,Romania,2016,3,March,4,Oil,40.874,9,610.547,98.811,0.008159639,December,
40,Romania,2016,3,March,3,Natural gas,560.562,10,8373.345,1956.611,0.111904481,December,
381,Serbia,2016,3,March,4,Oil,4.491,9,47.089,6.118,0.001218981,January,
381,Serbia,2016,3,March,3,Natural gas,32.477,10,340.504,47.63,0.008815149,January,
421,Slovak Republic,2016,3,March,2,Hydro,414.432,1,4549.005,1180.635,0.178181043,September,
421,Slovak Republic,2016,3,March,1,Coal,277.86,8,2825.433,846.855,0.119463228,September,
421,Slovak Republic,2016,3,March,4,Oil,39.962,9,406.352,97.597,0.017181277,September,
421,Slovak Republic,2016,3,March,3,Natural gas,129.577,10,1317.615,407.669,0.055710382,September,
386,Slovenia,2016,3,March,2,Hydro,416.345,1,4721.276,875.349,0.305622987,April,
386,Slovenia,2016,3,March,1,Coal,331.349,8,4477.523,953.481,0.243230665,April,
386,Slovenia,2016,3,March,4,Oil,0.763,9,9.83,4.996,0.000560089,April,
386,Slovenia,2016,3,March,3,Natural gas,46.041,10,375.361,128.853,0.033796942,April,
46,Sweden,2016,3,March,1,Coal,208.625,8,1014.302,658.105,0.013898078,February,
46,Sweden,2016,3,March,4,Oil,24.369,9,384.103,110.314,0.001623402,February,
46,Sweden,2016,3,March,3,Natural gas,86.271,10,601.246,258.655,0.005747159,February,
41,Switzerland,2016,3,March,4,Oil,3.052,9,31.283,8.22,0.000607457,January,
41,Switzerland,2016,3,March,3,Natural gas,77.297,10,816.365,150.99,0.015384866,January,
44,United Kingdom,2016,3,March,2,Hydro,814.1,1,8268.25,2754.189,0.027742792,January,
44,United Kingdom,2016,3,March,4,Oil,83.216,9,1813.091,451.025,0.002835824,January,
54,Argentina,2016,4,April,1,Coal,59.612,8,2223.188,901.361,0.005567274,October,
61,Australia,2016,4,April,2,Hydro,953.907139,1,17985.42819,3845.445636,0.048191294,June,
61,Australia,2016,4,April,4,Oil,425.00322,9,3692.240496,2115.18697,0.021471121,June,
43,Austria,2016,4,April,1,Coal,257.875,8,3775.207,2206.802,0.049106645,March,
43,Austria,2016,4,April,4,Oil,16.735,9,951.005,373.987,0.003186814,March,
43,Austria,2016,4,April,3,Natural gas,561.394,10,8071.677,2719.936,0.106905189,March,
32,Belgium,2016,4,April,2,Hydro,128.524,1,1452.999,524.883,0.018784346,November,
32,Belgium,2016,4,April,1,Coal,146.211,8,2550.447,1429.173,0.021369379,November,
32,Belgium,2016,4,April,4,Oil,16.638,9,191.032,72.688,0.002431717,November,
359,Bulgaria,2016,4,April,2,Hydro,426.456,1,4535.001,2720.221,0.155337458,July,
359,Bulgaria,2016,4,April,4,Oil,17.544,9,272.233,53.928,0.006390437,July,
359,Bulgaria,2016,4,April,3,Natural gas,113.265,10,1757.526,552.33,0.041257005,July,
1,Canada,2016,4,April,4,Oil,559.718,9,7427.426,2600.11,0.011223269,July,
56,Chile,2016,4,April,4,Oil,192.983,9,2779.432,1407.559,0.031528626,July,
56,Chile,2016,4,April,3,Natural gas,981.832,10,11301.88,4770.917,0.160406948,July,
57,Colombia,2016,4,April,1,Coal,606.024,8,5827.773,1959.403,0.101202965,October,
57,Colombia,2016,4,April,4,Oil,431.193,9,3825.121,607.796,0.072007066,October,
385,Croatia,2016,4,April,2,Hydro,523.126,1,6966.999,3048.751,0.555461644,February,
385,Croatia,2016,4,April,1,Coal,180.966,8,2351.48,771.421,0.192151933,February,
385,Croatia,2016,4,April,4,Oil,4.81,9,62.5,73.803,0.005107317,February,
385,Croatia,2016,4,April,3,Natural gas,110.559,10,1436.613,399.737,0.117392911,February,
357,Cyprus,2016,4,April,4,Oil,271.931,9,4245.534,1138.748,0.904814033,August,
420,Czech Republic,2016,4,April,2,Hydro,272.262,1,3169.037,1330.723,0.041707594,February,
420,Czech Republic,2016,4,April,4,Oil,8.388,9,82.567,28.751,0.001284951,February,
420,Czech Republic,2016,4,April,3,Natural gas,146.228,10,3329.662,726.756,0.022400548,February,
45,Denmark,2016,4,April,2,Hydro,1.865,1,19.27,7.336,0.000770181,September,
45,Denmark,2016,4,April,1,Coal,581.322,8,8104.971,3276.771,0.240066108,September,
45,Denmark,2016,4,April,4,Oil,21.777,9,296.159,112.253,0.008993156,September,
45,Denmark,2016,4,April,3,Natural gas,157.864,10,2061.504,844.211,0.065192434,September,
372,Estonia,2016,4,April,2,Hydro,4.204,1,35,16.3,0.00569843,December,
372,Estonia,2016,4,April,1,Coal,608.832,8,8654.577,2734.416,0.825258524,December,
372,Estonia,2016,4,April,4,Oil,15.238,9,216.605,18.022,0.020654777,December,
372,Estonia,2016,4,April,3,Natural gas,4.422,10,62.859,19.601,0.005993925,December,
358,Finland,2016,4,April,1,Coal,865.476,8,9932.176,3866.352,0.150256772,December,
358,Finland,2016,4,April,4,Oil,15.002,9,189.021,81.656,0.002604523,December,
358,Finland,2016,4,April,3,Natural gas,253.414,10,3532.827,2420.001,0.043995639,December,
33,France,2016,4,April,1,Coal,648.019,8,11552.874,6215.364,0.014803846,January,
33,France,2016,4,April,4,Oil,362.781,9,6467.653,2853.605,0.008287649,January,
49,Germany,2016,4,April,4,Oil,320.479,9,5435.69,3124.12,0.006668849,October,
30,Greece,2016,4,April,2,Hydro,501.348,1,5565.094,2663.931,0.155644,August,
30,Greece,2016,4,April,1,Coal,897.203,8,16884.706,5957.579,0.278537589,August,
30,Greece,2016,4,April,4,Oil,318.383,9,4976.083,1449.427,0.098842328,August,
30,Greece,2016,4,April,3,Natural gas,771.31,10,13294.591,2002.996,0.239453979,August,
36,Hungary,2016,4,April,2,Hydro,29.035,1,253.308,90.493,0.01290449,September,
36,Hungary,2016,4,April,1,Coal,265.415,8,5194.557,1738.223,0.117962642,September,
36,Hungary,2016,4,April,4,Oil,3.072,9,56.833,21.104,0.001365338,September,
36,Hungary,2016,4,April,3,Natural gas,315.744,10,5845.007,1496.39,0.140331166,September,
354,Iceland,2016,4,April,4,Oil,0.158,9,3,1.001,0.000104709,October,
353,Ireland,2016,4,April,2,Hydro,86.574,1,962.86,439.449,0.035182114,December,
353,Ireland,2016,4,April,1,Coal,658.293,8,6770.251,2688.831,0.267518416,December,
353,Ireland,2016,4,April,4,Oil,13.315,9,282.663,184.961,0.005410976,December,
39,Italy,2016,4,April,4,Oil,774.561,9,11607.646,4061.908,0.037190037,August,
82,Korea,2016,4,April,2,Hydro,447.922,1,6377.598,1980.62,0.010980573,August,
371,Latvia,2016,4,April,2,Hydro,384.038,1,2522.819,1151.995,0.657928279,September,
371,Latvia,2016,4,April,3,Natural gas,129.092,10,2561.053,540.648,0.221158524,September,
370,Lithuania,2016,4,April,2,Hydro,80.897,1,1026.999,367.636,0.280474571,November,
370,Lithuania,2016,4,April,4,Oil,12.146,9,197.762,70.039,0.042110883,November,
370,Lithuania,2016,4,April,3,Natural gas,54.189,10,882.331,504.029,0.187876392,November,
352,Luxembourg,2016,4,April,2,Hydro,139.936,1,1516.352,520.704,0.704438482,March,
352,Luxembourg,2016,4,April,3,Natural gas,21.59,10,247.885,627.049,0.108684162,March,
356,Malta,2016,4,April,4,Oil,39.696,9,670.867,595.149,0.777925845,August,
31,Netherlands,2016,4,April,2,Hydro,15.25,1,100.078,47.38,0.001759345,March,
31,Netherlands,2016,4,April,4,Oil,102.616,9,1218.378,472.209,0.011838489,March,
64,New Zealand,2016,4,April,1,Coal,93.859,8,979.476,838.365,0.027993062,August,
64,New Zealand,2016,4,April,4,Oil,0.235,9,3.111,0.131,7.01E-05,August,
64,New Zealand,2016,4,April,3,Natural gas,446.188,10,5405.459,2402.25,0.13307374,August,
389,North Macedonia,2016,4,April,2,Hydro,118.044,1,1869.696,925.02,0.318964562,October,
389,North Macedonia,2016,4,April,1,Coal,196.278,8,2637.916,1084.698,0.530359242,October,
389,North Macedonia,2016,4,April,4,Oil,6.826,9,91.74,45.759,0.018444411,October,
389,North Macedonia,2016,4,April,3,Natural gas,38.607,10,518.871,60.243,0.104319278,October,
47,Norway,2016,4,April,1,Coal,15.068,8,146,49.613,0.001295945,March,
47,Norway,2016,4,April,4,Oil,3.096,9,30,7.556,0.000266276,March,
47,Norway,2016,4,April,3,Natural gas,226.633,10,2599.999,853.925,0.019491898,March,
48,Poland,2016,4,April,2,Hydro,242.121,1,2590.694,1048.899,0.020309028,December,
48,Poland,2016,4,April,4,Oil,141.211,9,2084.501,642.991,0.011844731,December,
48,Poland,2016,4,April,3,Natural gas,663.631,10,7091.107,2337.416,0.055665144,December,
351,Portugal,2016,4,April,1,Coal,544.209,8,12122.739,3980.662,0.107489348,January,
351,Portugal,2016,4,April,4,Oil,56.015,9,1247.788,354.63,0.011063793,January,
351,Portugal,2016,4,April,3,Natural gas,542.141,10,12076.667,2854.876,0.107080887,January,
90,Republic of Turkey,2016,4,April,4,Oil,76.445,9,1812.376,1449.538,0.00374773,June,
40,Romania,2016,4,April,1,Coal,759.949,8,13859.597,4776.715,0.153179206,December,
40,Romania,2016,4,April,4,Oil,33.477,9,610.547,124.269,0.006747795,December,
40,Romania,2016,4,April,3,Natural gas,459.127,10,8373.345,2460.716,0.092543986,December,
381,Serbia,2016,4,April,4,Oil,3.417,9,47.089,7.949,0.001141713,January,
381,Serbia,2016,4,April,3,Natural gas,24.71,10,340.504,61.888,0.008256284,January,
421,Slovak Republic,2016,4,April,2,Hydro,365.676,1,4549.005,1675.953,0.192994428,September,
421,Slovak Republic,2016,4,April,1,Coal,232.591,8,2825.433,1092.305,0.122755573,September,
421,Slovak Republic,2016,4,April,4,Oil,33.451,9,406.352,125.884,0.017654581,September,
421,Slovak Republic,2016,4,April,3,Natural gas,108.467,10,1317.615,525.827,0.057246105,September,
386,Slovenia,2016,4,April,2,Hydro,409.272,1,4721.276,1144.149,0.325775431,April,
386,Slovenia,2016,4,April,1,Coal,266.713,8,4477.523,1273.848,0.212300237,April,
386,Slovenia,2016,4,April,4,Oil,1.414,9,9.83,6.329,0.001125526,April,
386,Slovenia,2016,4,April,3,Natural gas,26.095,10,375.361,160.878,0.020771296,April,
46,Sweden,2016,4,April,1,Coal,147.997,8,1014.302,760.091,0.011025981,February,
46,Sweden,2016,4,April,4,Oil,15.744,9,384.103,121.877,0.00117295,February,
46,Sweden,2016,4,April,3,Natural gas,5.477,10,601.246,261.283,0.000408044,February,
41,Switzerland,2016,4,April,4,Oil,2.289,9,31.283,10.96,0.000417537,January,
41,Switzerland,2016,4,April,3,Natural gas,62.38,10,816.365,195.468,0.011378743,January,
44,United Kingdom,2016,4,April,2,Hydro,683.515,1,8268.25,3467.338,0.02537544,January,
44,United Kingdom,2016,4,April,4,Oil,206.537,9,1813.091,566.631,0.00766767,January,
54,Argentina,2016,5,May,1,Coal,46.442,8,2223.188,1181.911,0.003931319,October,
61,Australia,2016,5,May,4,Oil,434.056294,9,3692.240496,2613.478421,0.020907372,June,
43,Austria,2016,5,May,1,Coal,187.786,8,3775.207,2436.476,0.033079971,March,
43,Austria,2016,5,May,4,Oil,44.494,9,951.005,424.522,0.007837966,March,
43,Austria,2016,5,May,3,Natural gas,207.555,10,8071.677,2879.071,0.036562435,March,
32,Belgium,2016,5,May,2,Hydro,121.655,1,1452.999,631.267,0.020067969,November,
32,Belgium,2016,5,May,1,Coal,185.156,8,2550.447,1682.575,0.030542969,November,
32,Belgium,2016,5,May,4,Oil,20.325,9,191.032,82.836,0.003352772,November,
55,Brazil,2016,5,May,4,Oil,904.114,9,14062.672,12960.515,0.019530524,March,
359,Bulgaria,2016,5,May,2,Hydro,488.865,1,4535.001,3297.039,0.16666286,July,
359,Bulgaria,2016,5,May,1,Coal,979.071,8,16577.05,7835.236,0.33378289,July,
359,Bulgaria,2016,5,May,4,Oil,16.079,9,272.233,63.315,0.00548162,July,
359,Bulgaria,2016,5,May,3,Natural gas,103.803,10,1757.526,648.473,0.035388307,July,
1,Canada,2016,5,May,4,Oil,542.022,9,7427.426,3122.813,0.011325408,July,
56,Chile,2016,5,May,4,Oil,360.19,9,2779.432,1917.97,0.055461569,July,
56,Chile,2016,5,May,3,Natural gas,980.348,10,11301.88,6089.743,0.150952658,July,
57,Colombia,2016,5,May,1,Coal,370.827,8,5827.773,2495.904,0.059494001,October,
57,Colombia,2016,5,May,4,Oil,168.265,9,3825.121,773.193,0.026995764,October,
385,Croatia,2016,5,May,2,Hydro,631.359,1,6966.999,3646.86,0.704135644,February,
385,Croatia,2016,5,May,1,Coal,97.195,8,2351.48,903.246,0.108398651,February,
385,Croatia,2016,5,May,4,Oil,2.583,9,62.5,86.415,0.002880742,February,
385,Croatia,2016,5,May,3,Natural gas,59.38,10,1436.613,468.046,0.066224722,February,
357,Cyprus,2016,5,May,4,Oil,295.01,9,4245.534,1421.437,0.876982806,August,
420,Czech Republic,2016,5,May,2,Hydro,231.038,1,3169.037,1592.567,0.036282893,February,
420,Czech Republic,2016,5,May,4,Oil,6.743,9,82.567,33.954,0.001058941,February,
420,Czech Republic,2016,5,May,3,Natural gas,122.203,10,3329.662,827.092,0.019191122,February,
45,Denmark,2016,5,May,2,Hydro,1.539,1,19.27,8.569,0.000861644,September,
